City,Plan,Channel,SignupDate,AnnualIncome,Sessions,AvgBasket,Churn
CITY_050,basic,web,2023-02-10,16813.0,4,36.03,1
CITY_020,basic,web,2024-06-01,66849.0,7,12.09,0
CITY_052,basic,app,2023-12-21,16326.0,2,21.61,0
CITY_092,plus,web,2023-03-09,11036.0,3,2.61,1
CITY_118,basic,web,2023-09-19,23819.0,3,22.46,0
CITY_038,basic,web,2024-06-17,18026.0,8,33.32,1
CITY_021,basic,phone,2024-05-25,36435.0,3,32.56,1
CITY_060,pro,web,2024-04-24,12395.0,8,6.47,0
CITY_156,plus,app,2023-08-24,36865.0,8,44.29,0
CITY_121,basic,app,2023-03-22,23446.0,7,38.13,1
CITY_003,basic,app,2024-02-28,12149.0,6,17.34,1
CITY_032,basic,web,2023-01-18,23472.0,7,21.88,0
CITY_099,basic,app,2023-11-24,16852.0,5,18.63,1
CITY_050,basic,phone,2024-11-29,,1,12.3,1
CITY_046,basic,web,2024-12-27,17134.0,4,26.84,1
CITY_179,plus,web,2024-01-14,18991.0,4,76.81,1
CITY_075,pro,phone,2024-06-27,14996.0,2,12.33,0
CITY_058,basic,web,2023-07-29,72912.0,4,11.23,0
CITY_115,basic,app,2023-04-20,42710.0,10,16.26,0
CITY_166,pro,app,2024-09-04,41496.0,3,11.5,0
CITY_159,pro,app,2024-11-06,,3,29.14,0
CITY_167,basic,web,2023-12-16,12561.0,5,9.29,1
CITY_025,plus,web,2024-05-12,31063.0,3,12.21,1
CITY_007,basic,web,2024-08-12,28955.0,6,10.56,0
CITY_116,plus,web,2023-09-21,22508.0,2,11.18,0
CITY_151,basic,web,2024-10-25,19088.0,6,22.26,0
CITY_124,basic,web,2023-12-17,4928.0,7,6.44,1
CITY_059,basic,app,2024-01-05,,3,22.99,1
CITY_086,basic,app,2024-05-13,16472.0,8,8.12,1
CITY_146,basic,web,2023-06-11,29382.0,3,23.59,0
CITY_090,basic,web,2024-04-19,34236.0,8,31.76,0
CITY_094,basic,web,2023-08-10,17628.0,6,8.34,0
CITY_099,plus,web,2024-08-07,70219.0,9,63.97,0
CITY_032,plus,web,2024-01-31,18520.0,6,11.38,0
CITY_100,basic,web,2023-05-24,13890.0,7,15.28,1
CITY_095,pro,web,2023-12-03,17517.0,7,71.42,0
CITY_103,plus,app,2024-10-29,48262.0,7,34.08,0
CITY_018,plus,web,2024-07-16,7127.0,6,8.84,1
CITY_148,basic,web,2024-04-03,16907.0,7,6.88,0
CITY_004,plus,app,2023-10-06,62270.0,8,30.64,1
CITY_042,basic,web,2024-06-04,31455.0,7,36.53,1
CITY_023,pro,app,2024-04-10,,3,28.58,1
CITY_011,basic,app,2024-08-25,53624.0,5,6.9,0
CITY_018,plus,app,2024-02-21,30864.0,6,43.93,0
CITY_178,plus,web,2024-08-19,27514.0,8,60.25,1
CITY_070,plus,web,2023-05-18,9086.0,5,42.72,1
CITY_107,plus,app,2023-12-30,32886.0,14,72.91,0
CITY_048,basic,app,2023-08-24,25616.0,7,32.17,0
CITY_091,basic,app,2023-11-05,45346.0,2,12.34,0
CITY_152,plus,web,2024-03-12,,6,22.61,1
CITY_039,basic,web,2023-05-18,14573.0,11,2.25,0
CITY_164,basic,web,2024-11-22,21594.0,11,26.81,0
CITY_006,plus,web,2023-11-10,44317.0,5,118.65,0
CITY_103,basic,web,2023-02-19,13697.0,11,14.88,0
CITY_014,basic,phone,2023-08-28,19406.0,10,51.64,1
CITY_108,basic,app,2023-06-22,19131.0,7,10.68,0
CITY_058,pro,web,2023-03-27,18364.0,8,18.89,0
CITY_078,plus,phone,2023-11-27,13829.0,2,15.33,0
CITY_117,basic,web,2024-10-17,26590.0,4,6.06,0
CITY_098,basic,web,2023-06-11,16690.0,9,92.62,0
CITY_170,basic,web,2024-07-15,14957.0,5,31.75,1
CITY_002,plus,web,2023-09-10,28765.0,5,26.0,1
CITY_000,basic,app,2023-09-24,18362.0,8,16.15,1
CITY_032,basic,phone,2024-02-02,20736.0,7,15.94,1
CITY_046,plus,web,2024-11-07,30859.0,12,12.68,0
CITY_121,basic,web,2023-05-14,17783.0,7,52.08,1
CITY_153,plus,app,2023-03-24,15643.0,0,8.29,0
CITY_124,pro,app,2024-04-19,22191.0,7,50.61,1
CITY_107,basic,web,2023-12-17,22597.0,6,22.56,0
CITY_118,plus,web,2023-10-01,36703.0,5,41.57,0
CITY_051,basic,phone,2023-10-21,22986.0,10,12.95,1
CITY_158,basic,web,2024-03-19,21277.0,10,11.0,0
CITY_111,plus,phone,2024-11-20,29143.0,9,12.9,1
CITY_054,plus,phone,2024-12-11,21596.0,7,2.07,0
CITY_124,basic,app,2023-10-13,16684.0,9,26.2,1
CITY_068,plus,app,2024-07-11,24524.0,9,36.13,0
CITY_045,basic,web,2024-11-01,32005.0,8,18.55,0
CITY_068,plus,app,2024-12-08,27309.0,8,22.65,0
CITY_171,basic,app,2023-08-30,11505.0,13,5.01,1
CITY_020,basic,web,2023-08-25,44179.0,3,9.48,1
CITY_085,plus,app,2023-10-07,16924.0,4,14.63,0
CITY_003,basic,phone,2024-07-27,21037.0,6,8.79,1
CITY_022,plus,phone,2024-06-12,37747.0,2,49.29,0
CITY_169,pro,app,2023-05-03,26106.0,10,89.07,1
CITY_112,plus,app,2024-01-23,22436.0,8,28.42,0
CITY_123,basic,app,2023-06-22,48887.0,8,24.22,0
CITY_176,plus,web,2023-03-24,71529.0,2,10.15,0
CITY_085,basic,web,2024-12-21,25346.0,3,23.25,0
CITY_068,plus,web,2023-10-24,38051.0,9,17.07,0
CITY_044,basic,phone,2023-11-08,39456.0,5,21.68,0
CITY_133,basic,app,2023-07-24,15040.0,5,42.34,0
CITY_174,plus,app,2023-10-26,26674.0,5,19.09,0
CITY_068,plus,app,2023-02-21,,5,31.86,0
CITY_094,plus,app,2024-11-09,59134.0,6,35.9,0
CITY_118,plus,web,2023-10-18,,5,33.87,1
CITY_122,basic,web,2024-10-19,14889.0,7,106.24,1
CITY_152,basic,web,2023-11-10,23841.0,8,9.57,0
CITY_127,basic,web,2024-08-13,21984.0,8,25.68,0
CITY_152,plus,web,2024-10-17,,4,68.81,1
CITY_108,plus,app,2023-07-30,36279.0,8,20.5,0
CITY_149,pro,phone,2023-06-21,10616.0,5,23.87,0
CITY_138,plus,app,2023-11-07,,5,18.37,0
CITY_040,basic,web,2023-10-09,26945.0,5,50.54,1
CITY_009,plus,app,2023-05-09,8424.0,3,17.32,1
CITY_057,basic,app,2023-06-15,29815.0,10,17.61,0
CITY_112,basic,phone,2023-11-12,16577.0,2,36.15,1
CITY_066,plus,web,2023-12-28,22506.0,9,10.8,1
CITY_073,basic,app,2024-04-17,22130.0,3,9.42,0
CITY_054,plus,app,2023-06-11,30048.0,4,10.17,1
CITY_109,plus,app,2023-10-29,22838.0,7,22.34,0
CITY_179,plus,phone,2024-10-24,16092.0,5,8.79,0
CITY_160,basic,web,2024-12-29,14923.0,3,34.74,0
CITY_037,plus,app,2023-03-11,42306.0,6,5.36,0
CITY_094,basic,web,2023-08-12,14734.0,6,6.71,0
CITY_179,plus,app,2024-05-12,23773.0,9,21.38,0
CITY_013,plus,web,2023-10-29,59109.0,10,31.44,0
CITY_141,basic,phone,2024-10-05,26590.0,4,12.28,0
CITY_073,basic,web,2023-11-25,69486.0,4,4.46,1
CITY_164,basic,web,2023-04-19,55647.0,5,10.94,0
CITY_101,basic,phone,2024-12-09,119638.0,4,21.86,0
CITY_015,basic,web,2024-04-30,29911.0,10,19.65,0
CITY_152,plus,app,2024-04-18,8910.0,6,56.73,1
CITY_178,pro,web,2024-07-19,22062.0,6,12.12,0
CITY_097,plus,app,2023-06-11,,4,17.86,0
CITY_139,basic,web,2024-12-24,36588.0,5,6.9,0
CITY_170,plus,web,2024-06-29,,5,27.19,0
CITY_062,plus,web,2023-04-19,44031.0,4,32.22,0
CITY_035,basic,web,2023-09-18,86484.0,2,22.63,0
CITY_128,basic,web,2023-02-02,28139.0,4,131.8,1
CITY_056,basic,phone,2024-10-24,28432.0,7,9.16,0
CITY_101,plus,app,2023-11-02,28589.0,8,6.49,1
CITY_135,basic,web,2023-07-28,39162.0,6,27.49,1
CITY_104,basic,phone,2024-02-18,25024.0,7,10.85,0
CITY_142,basic,app,2023-09-13,25429.0,8,18.18,0
CITY_100,basic,web,2023-03-01,26926.0,4,51.63,1
CITY_139,basic,web,2024-03-20,30729.0,3,17.53,1
CITY_114,plus,app,2024-07-08,20303.0,6,5.44,1
CITY_014,basic,app,2024-09-22,6211.0,5,23.63,1
CITY_048,basic,web,2023-03-27,,5,18.55,0
CITY_104,basic,app,2023-03-27,30817.0,8,53.38,1
CITY_035,basic,web,2024-03-06,28215.0,6,11.34,0
CITY_079,plus,web,2024-01-29,102334.0,1,13.41,0
CITY_089,basic,app,2024-07-01,17682.0,9,70.75,1
CITY_048,plus,app,2024-12-30,35837.0,2,13.8,0
CITY_167,basic,web,2023-03-11,16060.0,6,9.05,0
CITY_105,plus,web,2024-02-26,11225.0,3,21.2,0
CITY_016,basic,web,2024-01-07,22571.0,7,12.16,1
CITY_113,basic,web,2023-07-10,63118.0,6,20.27,1
CITY_065,plus,web,2024-03-08,41831.0,4,13.49,0
CITY_060,basic,app,2023-03-04,35559.0,4,19.56,0
CITY_131,plus,web,2023-10-18,24015.0,7,36.57,0
CITY_134,plus,app,2024-03-04,,4,8.28,0
CITY_025,basic,web,2024-04-23,21328.0,5,15.46,0
CITY_034,pro,web,2023-02-24,38664.0,3,9.14,0
CITY_104,basic,web,2024-09-17,59374.0,4,89.11,1
CITY_003,plus,phone,2023-02-19,33153.0,3,43.36,0
CITY_025,basic,app,2023-08-13,34487.0,6,9.64,1
CITY_054,pro,app,2023-09-27,17419.0,7,20.4,0
CITY_104,pro,app,2023-04-26,35146.0,4,13.48,1
CITY_090,basic,app,2024-01-17,12459.0,8,16.93,0
CITY_082,pro,app,2024-09-22,26306.0,11,81.53,1
CITY_142,basic,web,2024-03-11,12675.0,3,41.86,0
CITY_090,pro,web,2023-05-14,40685.0,6,11.12,0
CITY_146,pro,app,2024-11-18,,3,8.28,0
CITY_082,plus,phone,2024-01-19,18189.0,4,13.7,1
CITY_085,basic,phone,2023-07-02,10094.0,10,7.43,0
CITY_059,basic,web,2024-06-14,28158.0,0,24.16,1
CITY_179,basic,web,2024-09-17,24560.0,2,27.27,1
CITY_053,pro,web,2023-01-26,74632.0,7,36.43,0
CITY_012,plus,phone,2023-09-02,23151.0,8,15.8,0
CITY_175,basic,app,2024-03-06,21591.0,2,8.74,0
CITY_021,basic,web,2023-08-17,51507.0,2,39.34,1
CITY_031,basic,phone,2023-03-05,25858.0,7,8.61,0
CITY_098,basic,web,2024-12-22,18490.0,9,84.93,1
CITY_133,basic,web,2023-05-13,24527.0,9,14.69,0
CITY_054,basic,web,2023-08-22,19257.0,2,14.69,1
CITY_155,plus,web,2023-06-25,17539.0,6,51.68,0
CITY_175,basic,web,2023-09-02,59739.0,10,4.15,0
CITY_100,plus,web,2024-10-30,12665.0,7,67.48,0
CITY_162,plus,web,2024-12-28,38661.0,5,13.67,1
CITY_030,basic,web,2023-08-25,25010.0,9,18.76,0
CITY_129,basic,app,2024-12-26,29211.0,6,21.15,0
CITY_032,basic,web,2024-06-13,45456.0,2,29.44,0
CITY_102,plus,web,2023-06-02,31370.0,5,35.36,1
CITY_066,plus,web,2024-11-23,14768.0,2,91.68,1
CITY_066,plus,web,2023-11-10,19991.0,5,53.26,1
CITY_140,plus,web,2024-04-07,38084.0,8,11.91,0
CITY_115,pro,web,2023-07-19,24798.0,8,39.83,1
CITY_028,plus,web,2024-05-19,52072.0,4,27.31,0
CITY_071,plus,web,2023-11-22,15387.0,4,38.02,0
CITY_120,basic,web,2023-09-10,6607.0,7,26.78,1
CITY_112,basic,app,2023-11-11,83640.0,5,30.33,0
CITY_066,basic,web,2024-07-08,16156.0,3,17.07,1
CITY_048,basic,web,2023-01-16,11969.0,7,7.19,0
CITY_110,basic,app,2023-11-25,36828.0,3,24.46,1
CITY_166,pro,app,2024-09-01,45776.0,3,52.68,0
CITY_050,plus,app,2024-11-30,22565.0,9,17.76,0
CITY_044,basic,app,2023-03-27,64729.0,5,11.28,0
CITY_029,pro,app,2024-01-31,,6,30.75,1
CITY_027,plus,web,2023-02-16,25235.0,5,75.62,0
CITY_092,pro,phone,2024-10-13,,6,18.3,0
CITY_095,basic,app,2024-12-09,19779.0,2,30.8,0
CITY_111,plus,app,2024-01-26,59202.0,6,13.83,0
CITY_110,basic,app,2024-09-13,15735.0,7,27.57,1
CITY_173,basic,web,2023-11-23,13633.0,12,61.64,1
CITY_019,pro,web,2023-03-10,37275.0,6,12.36,0
CITY_057,pro,web,2024-06-29,45708.0,5,17.53,0
CITY_084,plus,web,2024-03-08,25996.0,5,56.32,0
CITY_115,basic,app,2024-10-26,33181.0,5,10.82,1
CITY_057,plus,app,2023-02-02,12482.0,7,31.13,0
CITY_031,pro,web,2023-12-12,37157.0,4,24.29,0
CITY_135,basic,phone,2023-04-02,32894.0,10,7.41,1
CITY_088,basic,app,2023-01-05,24255.0,9,30.44,0
CITY_079,basic,app,2023-09-26,45833.0,5,44.5,0
CITY_031,plus,app,2023-05-14,16302.0,7,10.5,1
CITY_086,pro,phone,2023-04-21,13546.0,3,40.16,1
CITY_068,basic,app,2024-10-11,23678.0,3,55.55,1
CITY_103,plus,web,2024-09-22,12601.0,4,45.92,1
CITY_035,basic,app,2024-06-21,25622.0,5,43.85,1
CITY_111,basic,web,2024-03-20,15647.0,11,10.85,1
CITY_020,pro,app,2023-08-14,16437.0,5,37.71,1
CITY_142,basic,web,2023-05-05,33572.0,6,14.18,0
CITY_120,basic,web,2024-03-01,,7,20.66,0
CITY_171,plus,web,2023-11-21,16799.0,3,34.03,1
CITY_055,plus,phone,2023-05-02,45158.0,6,32.26,0
CITY_087,basic,web,2024-06-20,44150.0,6,12.87,0
CITY_075,basic,web,2023-07-21,12244.0,8,10.09,0
CITY_075,pro,app,2024-05-20,22003.0,8,30.8,0
CITY_044,basic,app,2024-01-27,39886.0,4,12.53,0
CITY_167,basic,app,2023-11-05,,15,90.62,1
CITY_134,basic,app,2023-10-04,14544.0,6,34.73,1
CITY_026,basic,web,2024-07-20,17476.0,7,26.71,1
CITY_097,plus,app,2023-02-22,38666.0,3,12.14,0
CITY_060,basic,phone,2023-07-07,9047.0,8,29.49,0
CITY_064,basic,web,2023-12-21,15195.0,4,72.95,0
CITY_116,basic,app,2023-04-28,55678.0,7,33.18,1
CITY_053,basic,web,2024-10-13,,11,33.83,0
CITY_066,plus,app,2023-03-15,7882.0,7,45.48,0
CITY_141,basic,web,2024-09-30,,4,32.57,1
CITY_178,plus,web,2023-11-26,41462.0,5,40.39,0
CITY_137,pro,app,2023-02-20,34847.0,7,17.39,0
CITY_040,pro,web,2024-02-09,54399.0,6,56.3,0
CITY_026,basic,app,2024-01-09,24206.0,6,3.29,1
CITY_037,basic,phone,2024-11-16,27268.0,6,14.39,1
CITY_061,plus,web,2024-08-04,27330.0,8,23.51,1
CITY_140,basic,web,2024-06-15,10497.0,4,14.86,1
CITY_102,pro,app,2024-09-06,24421.0,4,17.44,0
CITY_071,basic,app,2023-08-25,43451.0,4,26.12,1
CITY_105,plus,web,2023-02-27,12731.0,8,21.09,0
CITY_042,basic,web,2023-06-12,67563.0,11,43.46,0
CITY_175,basic,app,2024-09-13,63451.0,3,62.94,0
CITY_067,plus,web,2023-03-22,28696.0,6,7.67,0
CITY_034,basic,web,2024-11-23,38807.0,7,13.91,1
CITY_106,basic,app,2023-11-24,15089.0,6,17.95,0
CITY_118,basic,web,2024-11-09,38794.0,5,6.25,0
CITY_083,plus,app,2024-05-22,24943.0,7,21.16,1
CITY_177,basic,app,2024-10-17,22751.0,6,5.69,1
CITY_073,basic,web,2023-05-04,15290.0,4,107.49,1
CITY_148,plus,web,2023-07-17,,7,2.72,0
CITY_098,basic,web,2023-02-04,22845.0,8,10.32,0
CITY_004,basic,web,2023-04-05,55977.0,7,13.62,0
CITY_028,basic,web,2023-09-26,22754.0,4,13.2,0
CITY_003,plus,app,2024-02-11,33341.0,8,31.77,1
CITY_002,plus,app,2023-02-08,47295.0,11,52.93,1
CITY_007,basic,web,2023-07-29,25335.0,2,7.34,0
CITY_007,plus,phone,2024-02-22,18471.0,7,23.05,0
CITY_028,basic,phone,2023-12-16,27403.0,4,29.08,0
CITY_122,basic,phone,2023-12-07,,6,41.41,0
CITY_086,basic,app,2023-11-18,29095.0,8,17.26,0
CITY_029,basic,app,2023-02-06,36683.0,7,25.95,1
CITY_145,basic,web,2023-09-17,65792.0,4,18.34,1
CITY_125,basic,app,2024-01-31,17628.0,6,25.45,1
CITY_068,pro,web,2023-10-02,14551.0,7,36.75,1
CITY_019,basic,phone,2024-10-22,30269.0,6,13.14,1
CITY_022,pro,web,2023-05-25,23524.0,7,7.67,0
CITY_016,pro,web,2024-12-20,71270.0,5,32.99,0
CITY_078,plus,app,2023-02-20,103730.0,5,17.1,0
CITY_018,plus,web,2023-12-12,24247.0,4,89.7,1
CITY_129,plus,web,2024-05-06,,3,19.64,0
CITY_155,plus,app,2023-09-11,40941.0,1,28.06,1
CITY_133,basic,web,2024-10-01,22408.0,7,42.4,0
CITY_028,basic,phone,2024-03-18,,7,26.94,0
CITY_053,basic,app,2023-04-20,33592.0,10,23.28,0
CITY_100,basic,phone,2023-12-21,17396.0,6,22.68,1
CITY_013,basic,app,2024-01-15,45889.0,3,51.72,0
CITY_104,plus,web,2023-11-06,,4,39.12,0
CITY_103,pro,web,2024-11-20,37928.0,5,12.06,1
CITY_161,basic,web,2024-11-10,35890.0,3,6.24,1
CITY_113,basic,phone,2024-04-16,17639.0,6,4.94,1
CITY_070,plus,app,2024-08-15,65161.0,4,9.63,1
CITY_074,basic,app,2024-10-26,15939.0,5,13.95,0
CITY_028,pro,web,2024-12-13,46992.0,5,14.63,0
CITY_175,plus,web,2023-05-10,12345.0,9,36.32,1
CITY_026,basic,web,2024-10-26,,5,12.15,0
CITY_007,pro,app,2023-04-15,12976.0,5,16.3,0
CITY_106,basic,app,2023-04-10,47278.0,5,17.88,1
CITY_142,plus,phone,2024-09-25,9980.0,7,31.46,1
CITY_043,basic,web,2023-07-06,14022.0,8,7.75,1
CITY_001,basic,app,2023-01-27,39172.0,6,62.62,1
CITY_118,plus,web,2024-09-20,19006.0,9,24.93,1
CITY_122,plus,app,2023-01-28,29372.0,4,24.64,0
CITY_101,plus,app,2024-04-06,61413.0,9,9.48,0
CITY_038,pro,web,2024-03-31,25256.0,5,12.22,0
CITY_130,basic,app,2024-03-11,13158.0,10,19.69,1
CITY_049,pro,web,2024-11-27,56399.0,6,23.99,0
CITY_073,basic,app,2023-07-08,24803.0,6,16.68,0
CITY_167,basic,phone,2024-12-28,13974.0,6,11.3,1
CITY_161,plus,phone,2024-09-03,39493.0,6,7.91,0
CITY_126,basic,app,2024-12-23,16903.0,9,16.31,0
CITY_013,basic,web,2023-01-13,26935.0,7,5.68,0
CITY_137,basic,app,2023-02-12,29106.0,6,10.63,0
CITY_032,plus,app,2024-10-03,30615.0,4,37.63,0
CITY_045,plus,app,2023-08-15,28405.0,5,10.19,1
CITY_092,basic,web,2024-05-27,,4,30.34,1
CITY_055,basic,app,2024-12-23,23035.0,4,12.51,1
CITY_043,basic,app,2023-12-09,26401.0,7,42.64,1
CITY_042,basic,web,2023-07-17,35563.0,3,11.09,0
CITY_107,basic,web,2023-06-28,,9,12.04,1
CITY_015,basic,web,2024-10-21,13254.0,9,10.48,1
CITY_120,basic,app,2024-09-12,14132.0,2,7.35,0
CITY_162,basic,app,2024-06-17,26765.0,10,9.66,0
CITY_077,basic,web,2023-08-05,40962.0,4,13.54,0
CITY_003,basic,web,2024-02-29,34540.0,3,23.52,1
CITY_176,basic,web,2023-08-24,5167.0,6,33.64,1
CITY_120,plus,app,2024-08-17,47572.0,8,52.26,0
CITY_069,pro,app,2024-01-17,20997.0,8,24.93,0
CITY_141,pro,app,2023-08-15,17783.0,6,15.16,1
CITY_031,basic,web,2023-01-23,38174.0,2,23.41,1
CITY_010,basic,web,2023-09-24,22160.0,4,7.56,0
CITY_033,basic,phone,2023-03-09,36235.0,5,40.93,1
CITY_011,basic,web,2023-01-23,47118.0,8,27.63,0
CITY_127,plus,web,2023-12-05,26254.0,5,12.27,0
CITY_045,basic,web,2023-07-16,,3,24.64,0
CITY_029,plus,web,2024-09-28,25392.0,3,33.45,0
CITY_116,basic,phone,2023-06-30,23864.0,4,65.64,1
CITY_068,basic,web,2024-06-11,27265.0,6,8.73,0
CITY_088,basic,app,2024-08-01,21077.0,4,11.12,1
CITY_099,basic,phone,2024-12-20,42369.0,8,33.2,0
CITY_089,basic,web,2024-03-28,27378.0,4,65.56,1
CITY_026,plus,web,2024-02-24,44172.0,1,19.21,0
CITY_175,basic,web,2023-11-22,31838.0,5,5.26,0
CITY_153,pro,app,2024-01-14,20167.0,6,16.76,0
CITY_148,pro,app,2024-09-23,44347.0,9,41.77,0
CITY_146,basic,phone,2024-10-18,18132.0,8,42.53,1
CITY_007,plus,app,2024-09-12,50963.0,7,30.5,0
CITY_015,pro,web,2024-01-27,55528.0,10,9.96,0
CITY_004,basic,app,2023-09-06,60580.0,8,6.78,0
CITY_104,pro,web,2024-03-25,19841.0,7,30.65,1
CITY_063,basic,web,2024-10-18,35315.0,7,18.98,1
CITY_000,plus,web,2023-05-07,19602.0,8,49.26,0
CITY_160,basic,app,2023-08-01,55801.0,4,4.9,1
CITY_115,plus,web,2023-07-31,62864.0,6,16.76,0
CITY_022,basic,app,2023-04-17,38176.0,6,43.89,0
CITY_137,plus,web,2024-09-15,,3,30.51,1
CITY_109,plus,web,2024-02-06,57685.0,7,11.5,1
CITY_083,plus,app,2024-09-29,23717.0,3,28.25,0
CITY_159,pro,app,2024-03-04,40179.0,5,19.78,0
CITY_137,basic,web,2024-07-11,38556.0,12,82.5,1
CITY_084,basic,app,2024-03-27,,7,24.22,1
CITY_131,plus,web,2023-07-28,25043.0,3,41.3,1
CITY_043,plus,phone,2023-11-15,79122.0,7,26.56,1
CITY_124,basic,app,2023-03-17,16781.0,5,17.22,0
CITY_079,basic,app,2023-09-16,12054.0,6,26.04,1
CITY_157,pro,web,2023-01-03,31277.0,5,101.7,0
CITY_117,plus,phone,2023-08-30,23365.0,4,10.97,1
CITY_134,pro,phone,2024-10-04,19969.0,7,10.26,1
CITY_151,basic,web,2024-02-12,12245.0,7,21.11,1
CITY_063,basic,phone,2023-06-24,27829.0,3,9.85,0
CITY_038,basic,phone,2023-07-12,27916.0,6,12.16,0
CITY_167,basic,web,2024-07-16,22943.0,3,29.0,0
CITY_083,pro,phone,2023-03-20,20175.0,7,27.0,0
CITY_133,basic,web,2023-01-01,13828.0,5,15.07,0
CITY_153,basic,web,2024-07-30,25657.0,6,61.45,1
CITY_149,basic,web,2023-05-25,24687.0,8,82.76,0
CITY_141,basic,app,2023-04-04,25004.0,3,11.36,0
CITY_065,plus,phone,2024-09-14,32395.0,3,20.76,0
CITY_146,basic,web,2024-11-21,22944.0,6,10.89,1
CITY_142,basic,web,2023-09-20,26259.0,6,13.81,0
CITY_144,basic,web,2024-08-11,60149.0,5,18.09,1
CITY_062,pro,web,2024-04-17,32913.0,7,12.36,0
CITY_156,plus,app,2023-01-06,18266.0,6,8.93,0
CITY_123,pro,app,2023-01-07,19177.0,4,25.29,0
CITY_141,basic,web,2023-03-18,11042.0,7,82.05,1
CITY_081,basic,app,2023-11-25,21385.0,7,53.98,0
CITY_060,basic,web,2023-09-16,27226.0,7,18.56,1
CITY_160,plus,app,2024-06-12,43833.0,5,9.62,1
CITY_073,plus,web,2024-08-27,15019.0,6,8.33,0
CITY_128,basic,web,2024-01-31,51551.0,5,14.53,1
CITY_057,basic,web,2024-12-15,30175.0,5,17.65,0
CITY_070,basic,app,2023-03-05,35394.0,4,8.44,1
CITY_151,basic,web,2024-02-05,45177.0,5,18.72,0
CITY_144,basic,app,2024-04-12,34655.0,14,13.01,0
CITY_077,basic,app,2024-06-19,18940.0,7,36.58,0
CITY_034,basic,phone,2024-07-09,21417.0,7,17.67,0
CITY_034,plus,app,2023-11-18,47129.0,8,33.94,0
CITY_003,plus,app,2024-08-19,,5,19.97,0
CITY_157,plus,web,2024-04-27,27400.0,6,35.09,1
CITY_133,plus,app,2024-10-20,,8,6.15,1
CITY_111,basic,app,2023-05-19,39645.0,5,5.86,0
CITY_179,basic,app,2024-12-28,17503.0,3,26.43,1
CITY_131,basic,app,2024-05-25,16654.0,8,32.42,1
CITY_080,basic,app,2024-02-04,39311.0,4,14.54,1
CITY_028,pro,phone,2023-12-17,40515.0,9,38.38,0
CITY_016,basic,phone,2024-09-09,11012.0,2,34.29,1
CITY_132,basic,app,2023-02-21,36905.0,4,9.48,1
CITY_119,basic,web,2024-12-18,22936.0,5,21.91,0
CITY_173,plus,web,2024-03-03,20104.0,6,66.35,1
CITY_143,plus,app,2023-07-15,22883.0,11,43.08,1
CITY_100,pro,app,2024-04-10,71794.0,3,10.13,0
CITY_053,pro,app,2024-10-05,20309.0,4,68.15,0
CITY_001,basic,app,2023-07-25,23393.0,2,36.59,0
CITY_053,basic,app,2024-08-05,52151.0,11,14.1,0
CITY_162,basic,app,2023-06-30,16738.0,7,48.2,1
CITY_008,pro,phone,2024-01-20,27292.0,6,43.14,1
CITY_062,plus,phone,2024-11-17,31904.0,10,12.52,1
CITY_063,basic,phone,2023-02-25,24167.0,6,26.49,0
CITY_119,pro,web,2024-12-28,19266.0,5,34.27,1
CITY_133,basic,app,2024-06-06,40920.0,3,22.85,1
CITY_116,pro,web,2024-03-02,60593.0,5,4.07,0
CITY_006,pro,phone,2023-03-06,16357.0,5,88.5,1
CITY_080,basic,app,2024-09-15,30464.0,8,22.26,1
CITY_048,plus,app,2023-12-03,46012.0,3,21.09,0
CITY_146,plus,phone,2024-09-12,13574.0,4,47.11,1
CITY_157,plus,web,2023-08-25,18561.0,9,7.42,1
CITY_176,basic,web,2023-05-22,31015.0,5,22.09,0
CITY_099,plus,app,2023-08-05,22914.0,8,40.09,0
CITY_112,basic,app,2024-11-09,15477.0,7,13.59,0
CITY_135,plus,web,2023-12-28,,0,37.22,1
CITY_014,basic,app,2023-06-05,57064.0,6,19.23,0
CITY_175,plus,web,2024-05-30,53815.0,5,18.97,1
CITY_125,plus,app,2024-07-06,24041.0,7,23.08,0
CITY_024,basic,app,2024-11-11,32966.0,7,76.6,1
CITY_092,pro,web,2024-09-12,23995.0,6,11.22,0
CITY_046,plus,web,2024-06-20,43181.0,5,17.29,1
CITY_014,basic,web,2023-02-24,11713.0,4,9.76,1
CITY_116,plus,web,2023-07-14,26847.0,6,35.29,0
CITY_163,basic,web,2023-05-12,25316.0,4,22.45,0
CITY_052,plus,web,2024-01-24,16022.0,2,14.34,1
CITY_100,pro,web,2024-07-13,148089.0,11,27.4,1
CITY_080,basic,app,2023-05-04,34697.0,6,44.76,0
CITY_044,basic,web,2023-01-31,37050.0,5,101.29,1
CITY_037,plus,web,2023-10-02,8834.0,7,17.7,0
CITY_024,basic,web,2024-12-18,16840.0,2,48.08,1
CITY_136,basic,phone,2024-07-19,13017.0,2,9.27,1
CITY_148,basic,web,2024-01-27,14245.0,3,6.82,0
CITY_148,basic,web,2024-01-04,25967.0,9,25.28,1
CITY_115,plus,web,2023-01-14,23778.0,6,25.05,1
CITY_001,basic,web,2023-06-06,32910.0,4,18.85,0
CITY_150,basic,app,2024-10-02,45377.0,2,7.51,0
CITY_160,basic,app,2023-04-05,,12,32.56,0
CITY_077,basic,web,2023-01-15,55250.0,8,6.91,1
CITY_088,plus,web,2023-03-16,41823.0,6,33.11,0
